author,text
tagore,"যেই বিবাহের প্রস্তাবে মহেন্দ্র মনকে লাগাম ছাড়িয়া দিল, সেই তাহার পক্ষে ধৈর্য রক্ষা করা দুঃসাধ্য হইয়া উঠিল"
tagore,"তাহার মনে হইতে লাগিল, আর অধিক কথাবার্তা না হইয়া কাজটা সম্পন্ন হইয়া গেলেই ভালো মাকে গিয়া কহিল, আচ্ছা মা, তোমার অনুরোধ রাখিব"
tagore,"মা মনে মনে কহিলেন, বুঝিয়াছি, সেদিন মেজোবউ কেন হঠাৎ তাহার বোনঝিকে দেখিতে চলিয়া গেল এবং বাহির হইল"
tagore,"তাহার বারংবার অনুরোধ অপেক্ষা অশ্নপূর্ণার চক্রান্ত যে সফল হইল, ইহাতে তিনি সমস্ত বিশ্ববিধানের উপর অসন্তুষ্ট হইয়া উঠিলেন"
tagore,"বলিলেন, একটি ভালো মেয়ে সন্ধান করিতেছি"
tagore,"মহেন্দ্র আশার উল্লেখ করিয়া কহিল, কন্যা তো পাওয়া গেছে"
tagore,"রাজলম্দ্মী কহিলেন, সে কন্যা হইবে না বাছা, তাহা আমি বলিয়া রাখিতেছি"
tagore,"মহেন্দ্র যথেষ্ট সংযত ভাষায় কহিল, কেন মা, মেয়েটি তো মন্দ নয়"
tagore,"তাহার তিন কূলে কেহ নাই, তাহার সহিত বিবাহ দিয়া আমার কুটুমস্বের সুখ কী হইবে"
tagore,"কুটুমস্বের সুখ না হইলেও আমি দুঃখিত হইব না, কিন্তু মেয়েটিকে আমার বেশ পছন্দ হইয়াছে মা"
tagore,পৃষ্ঠা ছেলের জেদ দেখিয়া রাজলম্ম্মীর চিত্ত আরো কঠিন হইয়া উঠিল
tagore,"অন্নপূর্ণাকে গিয়া কহিলেন, বাপ- মা- মরা অলক্ষণা কন্যার সহিত আমার এক ছেলের বিবাহ দিয়া তুমি আমার ছেলেকে আমার কাছ হইতে ভাঙাইয়া লইতে চাও"
tagore,"অন্নপূর্ণা কাদিয়া কহিলেন, মহিনের সঙ্গে বিবাহের কোনো কথাই হয় নাই, সে আপন ইচ্ছামত তোমাকে কী বলিয়াছে আমিও জানি না"
tagore,মহেন্দ্রের মা সে কথা কিছুমাত্র বিশ্বাস করিলেন না
tagore,"তখন অন্নপূর্ণা বিহারীকে ডাকাইয়া সাশ্রনেত্রে কহিলেন, তোমার সঙ্গেই তো সব ঠিক হইয়াছিল, আবার কেন উলটাইয়া দিলে"
