author,text
bibhutibhushan bandopadhyay,শুনিয়াছিলাম এদেশের লোক বড় গরীব গরীব তাহা জানিতাম না
bibhutibhushan bandopadhyay,পরদিন আমার সই করা চিরকুটের জোরে মুনেশ্বর সিং নউগচ্ছিয়ার বাজার হইতে একখানা পাঁচ নম্বরের কড়াই কিনিয়া আনিয়া আমার ঘরের মেঝেতে নামাইয়া আমায় সেলাম দিয়া দাঁড়াইল
bibhutibhushan bandopadhyay,"হো গৈল, হুজুরকী কৃপা-সে-কড়াইয়া হো গৈল"
bibhutibhushan bandopadhyay,তাহার হর্ষযোৎফুল্প মুখের দিকে চাহিয়া আমার এই একমাসের মধ্যে সর্বপ্রথম আজ মনে লোকগুলো বড় কষ্ট তো এদের
bibhutibhushan bandopadhyay,আরণ্যক দ্বিতীয় পরিচ্ছেদ কিছুতেই কিন্তু এখানকার এই জীবনের সঙ্গে নিজেকে আমি খাপ খাওয়াইতে পারিতেছি না
bibhutibhushan bandopadhyay,"বাংলা দেশ হইতে সদ্য আসিয়াছি, চিরকাল কলিকাতায় কাটাইয়াছি, এই অরণ্যভূমির নির্জনতা যেন পাথরের মত বুকে চাপিয়া আছে বলিয়া মনে হয়"
bibhutibhushan bandopadhyay,এক-একদিন বৈকালে বেড়াইতে বাহির হইয়া অনেক দূর পর্যন্ত যাই
bibhutibhushan bandopadhyay,"কাছারির কাছে তবুও লোকজনের গলা শুনিতে পাওয়া যায়, রশি দুই-তিন গেলেই কাছারি-ঘরগুলা যেমন দীর্ঘ বনঝাউ ও কাশ জঙ্গলের আড়ালে পড়ে, তখন মনে হয় সমস্ত পৃথিবীতে আমি একাকী তারপর যতদূর যাওয়া যায়, চওড়া মাঠের দু-ধারে ঘন বনের সারি বহুদূর পর্যন্ত চলিয়াছে, শুধু বন আর ঝোপ, গজারি গাছ, বাবলা, বন্য কাঁটা-বাঁশ, বেত ঝোপ"
bibhutibhushan bandopadhyay,"গাছের ও ঝোপের মাথায় মাথায় অস্তোন্মুখ সূর্য সিঁদুর ছড়াইয়া দিয়াছে-সন্ধ্যার বাতাসে বন্যপুষ্প ও গগনে সুমা, প্রতি ঝোপ পাখীর 'কাবলীতে মুখর, তার মধ্যে হিমালয়ের বনটিয়াও আছে"
bibhutibhushan bandopadhyay,মুক্ত দূরপ্রসারী তৃণাবৃত প্রান্তর ও শ্যামল বনভূমির মেলা
bibhutibhushan bandopadhyay,"এই সময় মাঝে মাঝে মনে হইত যে, এখানে প্রকৃতির যে রূপ দেখিতেছি, এমনটি আর কোথাও দেখি নাই"
bibhutibhushan bandopadhyay,"যতদূর চোখ যায়, এসব যেন আমার, আমি এখানে একমাত্র মানুষ, আমার নির্জনতা ভঙ্গ করিতে আসিবে না কেউ- মুক্ত আকাশতলে নিস্তব্ধ সন্ধ্যায় দূর দিগন্তের সীমারেখা পর্যন্ত মনকে ও কল্পনাকে প্রসারিত করিয়া দিই"
bibhutibhushan bandopadhyay,"কাছারি হইতে প্রায় এক দূরে একটা নাবাল জায়গা আছে, সেখানে কয়েকটি পাহাড়ী ঝরণা ঝির্ ঝির্ করিয়া বহিয়া যাইতেছে, তাহার দু-পারে জলজ লিলির বন, কলিকাতার বাগানে যাহাকে বলে স্পাইডার-লিলি"
bibhutibhushan bandopadhyay,"বন্য স্পাইডার-লিলি কখনো দেখি নাই, জানিতামও না যে, এমন নিভৃত ঝরনার উপল-বিছানো তীরে ফুটন্ত লিলি ফুলের এত শোভা হয় বা বাতাসে তাহারা এত মৃদু কোমল সুবাস বিস্তার করে"
bibhutibhushan bandopadhyay,"কতবার গিয়া এখানটিতে চুপ করিয়া বসিয়া আকাশ, সন্ধ্যা ও নির্জনতা উপভোগ করিয়াছি"
bibhutibhushan bandopadhyay,মাঝে মাঝে ঘোড়ায় চড়িয়া বেড়াই
